GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
15352,35,M,2,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,2800,2796.013245,0.6809,EPZT dMn max; pFe max at 2900m,1194.2,403.2,1602,,,,51 um prefilter under QMA rather than 150 um (short of 150 um),,surface bubbled up a little - probably due to lint pick-off; does not appear to affect distribution,145.2951142,0.007692991,0.259767065,3479.849765,0.00649565,0.054211039,0.009444514,1.809381566,0.003747076,0.005372656,0.000674994,0.008557814,0.003763812,0.00085416,0.000588048,0.001546266,0.002267853,0.008394898,0.001108701,0.001143358,0.000750802,0.000549149,0.000153385,0.000371362,0.000458354,7.14E-05,0.000357276,0.000446626,0.000145129,0.030165412,0.000652122,0.027553858,30.3042973,113.626889,0.004903071,2.976389099,0.31938028,8.379100149,1.180277814,15.04131781,0.017728336,1.12077291,1.762186122,10.2624893,0.01179744,0.005461841,0.001403274,0.000188373,0.457842636,0.099526666,0.217691015,0.07211061,0,0,0,0,4.352799229,0.001267564,0.00544535,195.3894699,0.000509391,0.001054865,0.04503271,0.019220848,0.000163503,0.000333048,4.39E-05,0.000325969,0.000402949,6.25E-05,6.50E-05,0.000123547,0.000121973,0.000450411,1.50E-05,9.51E-05,7.80E-05,4.84E-05,1.55E-05,2.28E-05,2.10E-05,1.10E-05,3.21E-05,3.51E-05,1.13E-05,0.00712379,0.000119111,0.000556522,1.803089085,0.957902099,0.000851312,0.437382515,0.007006176,1.218309999,0.03726019,0.879650831,0.92349144,0.00419175,0.544318941,0.098111995,1.604018501,30.3042973,1.803089085,0.266150252,0.031657857,0.045820891,0.009960629,0.014628836,0.004845833,0.009729085,0.000578875,0.003369527,0.000645065,0.000113431,1.09E-05,0.270657598,0.033550968,0.200496263,0.08211779,0.015279811,0.007078333,0.002416308,0.001003936,0.065863088,0.051853933,0.013258571,0.001359389,0.001335925,8.95E-05,70.09456202,125.8783582,33.33630387,18.03473677,1.037391195,1.593381434,0.208813787,0.093085104,42.85866163,145.6482679
15351,35,M,3,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,2600,2596.298013,0.6809,EPZT He max,810.2,253.1,1543.7,,probably leak in Mn cartridge,,51 um prefilter under QMA rather than 150 um (short of 150 um),,specks,231.461226,0.012224575,0.413808734,5422.079522,0.010331048,0.086324601,0.016581986,2.61645069,0.005926311,0.008539488,0.001044147,0.010320863,0.005363802,0.00121896,0.000918161,0.002419693,0.003537815,0.013248443,0.000760285,0.001821137,0.001181723,0.000853022,0.000209793,0.000533821,0.000635924,0.000109459,0.000562087,0.000707706,0.000229905,0.047992094,0.001050749,0.043894634,47.9648145,170.8146462,0.007620057,4.736776032,0.462183402,13.34305481,1.798649145,23.21296617,0.025680974,1.784722939,2.577177159,16.42596306,0.01738892,0.00805052,0.00223548,0.000300087,0.67484038,0.146698031,0.348699556,0.106982566,0,0,0,0,6.415839101,0.001868335,0.008026212,287.9956861,0.00075082,0.001554826,0.06637628,0.028330704,0.000240997,0.000490898,6.46E-05,0.000480465,0.000593929,9.21E-05,9.58E-05,0.000182103,0.000179782,0.000663887,2.21E-05,0.000140193,0.000114961,7.13E-05,2.28E-05,3.36E-05,3.10E-05,1.62E-05,4.73E-05,5.18E-05,1.67E-05,0.01050016,0.000175565,0.00082029,2.657675864,1.411906549,0.001254797,0.64468304,0.010326803,1.795736609,0.05491992,1.296567541,1.361186717,0.006178459,0.802302739,0.144612866,2.364254374,47.9648145,2.657675864,0.39229404,0.05043243,0.067538025,0.014681539,0.02343261,0.007189228,0.01539893,0.000853237,0.003096831,0.003545595,0.000159215,5.82E-05,0.39906369,0.053140994,0.260042615,0.099163129,0.021161632,0.009197107,0.001927942,0.001350634,0.117100764,0.094557314,0.027092936,0.007731937,NaN,0.000290951,128.7584399,95.22416773,58.09816595,12.94145924,1.411980156,2.831785041,0.346789164,0.066409006,82.50975872,100.793569
15350,35,M,4,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,2400,2396.582781,0.6809,0,1141.9,368.5,1522.5,,,,51 um prefilter under QMA rather than 150 um (short of 150 um),,,159.0042154,0.008439428,0.284235038,3718.389551,0.007122945,0.059320574,0.010344958,2.106093701,0.004103747,0.005890672,0.00073902,0.010329084,0.004183702,0.000947396,0.000649133,0.001701454,0.002504307,0.009241525,0.001396614,0.001251051,0.000827644,0.00060681,0.000179885,0.000423985,0.00053021,8.01E-05,0.000395228,0.000490199,0.000162073,0.032761482,0.000707081,0.030148643,33.55129712,124.6430982,0.005420522,3.253359456,0.334266318,9.179195007,1.234851012,16.10897335,0.018974925,1.222832741,1.77699379,11.00366666,0.012337773,0.005711999,0.001535414,0.000206112,0.478812221,0.104085073,0.239163972,0.075265814,0,0,0,0,4.55216117,0.001325619,0.005694752,204.3384753,0.000532721,0.001103179,0.047095247,0.020101179,0.000170992,0.000348301,4.59E-05,0.000340899,0.000421404,6.53E-05,6.80E-05,0.000129206,0.000127559,0.00047104,1.57E-05,9.95E-05,8.16E-05,5.06E-05,1.62E-05,2.38E-05,2.20E-05,1.15E-05,3.35E-05,3.68E-05,1.18E-05,0.007450065,0.000124567,0.000582011,1.885672112,1.001774837,0.000890302,0.457415009,0.007327065,1.274109642,0.038966739,0.919939594,0.965788141,0.004383736,0.569249216,0.102605608,1.677483925,33.55129712,1.885672112,0.278340162,0.034638936,0.047919527,0.010416834,0.016071819,0.005057863,0.010771522,0.000605388,0.005472232,0.00203839,0.000136881,3.35E-05,0.283149819,0.036585119,0.167357958,0.061578117,0.010809639,0.006389868,0.002873762,0.000526159,0.072618694,0.055992157,0.015128139,0.002676451,0.004226382,0.000149742,80.60526203,93.80764644,28.84090145,13.10394277,1.550092498,1.54461508,0.20601659,0.068309435,38.5305876,101.9605176
15349,35,M,5,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,2200,2196.86755,0.6809,0,951.6,324.3,1653.3,,,,51 um prefilter under QMA rather than 150 um (short of 150 um),,,180.6516514,0.009599421,0.322986212,4233.958818,0.008059752,0.067384789,0.012868298,2.359178405,0.004660961,0.006706859,0.000839733,0.010338462,0.00462653,0.001077719,0.000733267,0.001909723,0.002834222,0.010444305,0.001641162,0.001421639,0.000939352,0.000690484,0.00022307,0.000485728,0.000643032,9.13E-05,0.000450117,0.000558459,0.000183615,0.037076705,0.000808256,0.034257769,37.78393295,134.0321853,0.006259841,3.695195516,0.383788855,10.42751895,1.383651303,19.86396954,0.021915071,1.381130409,1.977668556,12.55783272,0.014805068,0.006854278,0.001744681,0.000234203,0.574564602,0.1248999,0.272014519,0.09064463,0,0,0,0,5.46249773,0.001590715,0.006833582,245.2018757,0.000639254,0.001323791,0.056513306,0.024120992,0.000205187,0.000417954,5.50E-05,0.000409072,0.000505676,7.84E-05,8.16E-05,0.000155044,0.000153068,0.000565239,1.88E-05,0.000119361,9.79E-05,6.07E-05,1.94E-05,2.86E-05,2.64E-05,1.38E-05,4.02E-05,4.41E-05,1.42E-05,0.008939922,0.000149478,0.000698401,2.262766903,1.20210875,0.001068344,0.548888397,0.008792324,1.528904792,0.046759268,1.103908178,1.158925471,0.005260391,0.683087095,0.123124574,2.012945454,37.78393295,2.262766903,0.334002345,0.03936,0.057502425,0.012499982,0.018279376,0.006091319,0.012130395,0.000726453,0.004808859,0.001166115,0.000139428,1.94E-05,0.33965942,0.041766628,0.219311167,0.081675754,0.0150106,0.007873868,0.003287327,0.000764575,0.071050665,0.054838653,0.014575954,0.001712635,0.002070917,0.000104369,142.9763109,97.84140921,73.7925681,13.30992773,0.900116311,2.580588804,0.324557547,0.074280861,64.38201713,111.4179753
15348,35,M,6,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,2000,1997.152318,0.6809,0,1218.3,419.3,1641.7,,,,51 um prefilter under QMA rather than 150 um (short of 150 um),,,139.7331248,0.007494181,0.249924325,3269.717613,0.006424561,0.052812111,0.008650795,2.300677165,0.003655177,0.005255644,0.000695902,0.011930892,0.004152959,0.001057314,0.000599638,0.00155053,0.002319613,0.009127116,0.002711085,0.001100552,0.000745158,0.000559321,0.000213625,0.000454721,0.000613334,8.07E-05,0.000366499,0.000440552,0.000150963,0.029454978,0.000630859,0.026496267,30.64713907,115.28976,0.0053014,2.862598795,0.330435764,8.074446572,1.116482487,14.56852599,0.019364943,1.110756491,1.642230505,11.2103376,0.011564067,0.005353797,0.001349392,0.00018114,0.448785747,0.097557863,0.2087578,0.07101289,0,0,0,0,4.266693622,0.001242489,0.005337632,191.5243412,0.000499314,0.001033998,0.044141888,0.018840627,0.000160269,0.000326459,4.30E-05,0.000319521,0.000394978,6.12E-05,6.37E-05,0.000121103,0.00011956,0.000441501,1.47E-05,9.32E-05,7.65E-05,4.74E-05,1.52E-05,2.23E-05,2.06E-05,1.08E-05,3.14E-05,3.45E-05,1.11E-05,0.006982869,0.000116755,0.000545513,1.767420984,0.938953202,0.000834471,0.428730361,0.006867583,1.194209801,0.036523122,0.862249874,0.905223244,0.00410883,0.533551407,0.096171176,1.572288347,30.64713907,1.767420984,0.260885358,0.03044228,0.044914478,0.009763591,0.014028524,0.004772066,0.009839153,0.000567424,0.008191698,0.000720869,0.000163477,1.21E-05,0.26540388,0.032336891,0.132834315,0.04751343,0.008182356,0.005343343,0.003630199,0.000376333,0.053259383,0.045103567,0.009695862,0.001105187,0.001250856,4.49E-05,70.48967181,111.6487356,23.78942334,16.33800869,1.41284112,1.252033246,0.18660217,0.085583214,45.11329679,127.275806
15347,35,M,7,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,1400,1398.006623,0.6809,0,1141.8,396.3,1535.6,,,,51 um prefilter under QMA rather than 150 um (short of 150 um),,7S placed on light box surface (bottom S touched surface),147.8409958,0.008232725,0.264378192,3457.514857,0.006881278,0.05540738,0.01054253,1.957163382,0.003835448,0.005542387,0.000691106,0.009074456,0.003935751,0.000943569,0.000607708,0.001573907,0.002330892,0.00888146,0.001512745,0.001163513,0.000793544,0.000591001,0.000226282,0.000466305,0.0006625,8.18E-05,0.000393335,0.00046335,0.000158056,0.030943337,0.000663894,0.028033894,31.44289434,133.1546177,0.005444927,3.024024967,0.344100426,8.549349113,1.154912783,15.2606882,0.020641721,1.156434884,1.606480375,10.22984232,0.012338854,0.005712499,0.001427706,0.000191653,0.478854156,0.104094189,0.222982118,0.075593709,0,0,0,0,4.552559853,0.001325735,0.005695251,204.3563714,0.000532768,0.001103275,0.047099371,0.020102939,0.000171007,0.000348332,4.59E-05,0.000340929,0.000421441,6.53E-05,6.80E-05,0.000129217,0.00012757,0.000471082,1.57E-05,9.95E-05,8.16E-05,5.06E-05,1.62E-05,2.38E-05,2.20E-05,1.15E-05,3.35E-05,3.68E-05,1.18E-05,0.007450718,0.000124578,0.000582062,1.885837261,1.001862573,0.00089038,0.45745507,0.007327707,1.27422123,0.038970152,0.920020163,0.965872726,0.00438412,0.569299071,0.102614595,1.67763084,31.44289434,1.885837261,0.27836454,0.032209054,0.047923724,0.010417746,0.014984398,0.005079897,0.010094627,0.000605441,0.005969532,0.000532294,0.00013747,9.20E-06,0.283099961,0.034240443,0.128162188,0.055248459,0.006997931,0.004600166,0.0024523,0.000313884,0.059797204,0.049530182,0.011632929,0.001195073,NaN,4.57E-05,44.34373234,138.873879,17.28062553,20.15809783,1.132471211,1.611728576,0.126700905,0.105764278,22.67679458,158.7451283
15346,35,M,8,2,8,6962,-10.5,-152,5146,11/16/18 16:00,11/16/18 16:00,800,798.8609272,0.6809,intercal depth,1206.3,410.7,1650.3,,,fish poo to Pa/Th (large black agg),51 um prefilter under QMA rather than 150 um (short of 150 um),,,142.6577165,0.007574864,0.255198948,3350.046357,0.006707179,0.05610891,0.008831942,2.010504744,0.003666948,0.005282387,0.00065228,0.00961312,0.003537277,0.000799729,0.000575157,0.001525914,0.00226997,0.008116933,0.001119,0.001122445,0.000736132,0.000535202,0.000148265,0.000370694,0.000467581,7.26E-05,0.000355751,0.000440107,0.00014517,0.030037655,0.000640892,0.02705118,29.63079659,135.1802284,0.004835252,2.917423611,0.308979061,8.242291435,1.094697378,14.27131342,0.018957964,1.185790515,1.522755685,13.8055807,0.011679104,0.005407056,0.001377648,0.000184933,0.453250166,0.098528347,NaN,NaN,0,0,0,0,4.309137727,0.001254849,0.00539073,193.4295821,0.000504281,0.001044284,0.044581001,0.01902805,0.000161863,0.000329707,4.34E-05,0.0003227,0.000398907,6.18E-05,6.44E-05,0.000122308,0.000120749,0.000445893,1.48E-05,9.42E-05,7.72E-05,4.79E-05,1.53E-05,2.26E-05,2.08E-05,1.09E-05,3.17E-05,3.48E-05,1.12E-05,0.007052333,0.000117917,0.00055094,1.785002889,0.948293697,0.000842772,0.432995274,0.0069359,1.20608953,0.036886446,0.870827341,0.9142282,0.004149704,0.538859056,0.097127866,1.587929117,29.63079659,1.785002889,0.263480586,0.031079737,0.045361277,0.009860717,NaN,NaN,0.00951286,0.000573069,0.002509802,0.002121638,0.000100561,3.48E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.04930247,13.53617131,15.23816122,1.822024886,1.210906214,0.884651446,0.147349863,0.010273077,37.02870872,15.58854347
15411,35,D,1,2,11,6968,-10.49973333,-151.9994833,5143,11/17/18 8:13,11/17/18 8:13,5090,5089.700588,0.4147,bottom-40,1096.5,403.5,1580.9,,,51 um prefilter w/o 150 um support,51 um prefilter under QMA rather than 150 um,51 um prefilter w/o 150 um support,,145.1867643,0.008052554,0.259559934,3408.784428,0.006468454,0.054141395,0.010351303,1.608589561,0.003999207,0.005949399,0.000916303,0.020469718,0.007087634,0.001816432,0.000814414,0.00156184,0.002256945,0.010690893,0.004136776,0.001145416,0.00094043,0.000780336,0.00039756,0.000762664,0.001071891,0.000106358,0.000444291,0.000491071,0.000172067,0.031120488,0.000930273,0.027533464,39.47736431,105.6763493,0.012648904,3.017535627,0.320518059,8.442347179,1.311007732,18.07547419,0.033951799,1.111697185,1.557697143,10.07515122,0.012848612,0.005948501,0.00140223,0.000188233,0.498637187,0.10839466,0.267548183,0.094377421,0,0,0,0,4.740640985,0.001380506,0.00593054,212.7990013,0.000554778,0.001148855,0.0490452,0.020933457,0.000178072,0.000362723,4.78E-05,0.000355014,0.000438852,6.80E-05,7.08E-05,0.000134555,0.000132841,0.000490544,1.63E-05,0.000103588,8.49E-05,5.27E-05,1.69E-05,2.48E-05,2.29E-05,1.19E-05,3.49E-05,3.83E-05,1.23E-05,0.007758531,0.000129724,0.000606109,1.963747364,1.043252792,0.000927165,0.476354035,0.007630439,1.326863475,0.040580136,0.958029204,1.005776086,0.004565242,0.592818677,0.106853939,1.746939255,39.47736431,1.963747364,0.289864689,0.03163432,0.04990361,0.010848138,0.017979238,0.006342163,0.012674065,0.000630454,0.020381283,0.002186302,0.000350945,3.59E-05,0.295654043,0.034114718,0.363164724,0.118802079,0.048606908,0.062280902,0.023916152,0.004777498,0.053363328,0.037491781,0.017297448,0.001855012,0.0036467,0.000533306,146.3536835,39.05013623,123.4669581,5.258124523,0.868806949,2.374029062,-0.443356012,0.031985566,91.84474847,49.47533165
15410,35,D,2,2,11,6968,-10.49973333,-151.9994833,5143,11/17/18 8:13,11/17/18 8:13,5050,5049.702941,0.4147,bottom-80,1115.1,402.6,1527,,,run out of 150 um filters to support 51 um prefilter; load 51 um prefilter with no support.,51 um prefilter under QMA rather than 150 um,run out of 150 um filters to support 51 um prefilter; load 51 um prefilter with no support.,,145.5253201,0.007872172,0.260151736,3423.683372,0.0064953,0.054275031,0.009393614,1.613251459,0.003920637,0.005717198,0.000846215,0.018771164,0.006332728,0.001556345,0.000711476,0.001534472,0.002227452,0.009518601,0.003313918,0.001146705,0.000852055,0.000675628,0.000303973,0.000593341,0.000811271,9.15E-05,0.000397643,0.000467634,0.000161924,0.031494303,0.000744258,0.027595083,34.89826105,113.0462091,0.008898213,3.023133584,0.314039179,8.388104204,1.320331483,16.12400693,0.034166467,1.12786649,1.56938835,10.03387487,0.012634296,0.005849279,0.001405365,0.000188654,0.49031986,0.106586624,0.268234534,0.093546692,0,0,0,0,4.661566532,0.001357479,0.005831618,209.2494887,0.000545525,0.001129692,0.04822712,0.020584285,0.000175101,0.000356672,4.70E-05,0.000349092,0.000431532,6.69E-05,6.96E-05,0.000132311,0.000130625,0.000482361,1.60E-05,0.00010186,8.35E-05,5.18E-05,1.66E-05,2.44E-05,2.25E-05,1.18E-05,3.43E-05,3.76E-05,1.21E-05,0.007629118,0.000127561,0.000595999,1.930991826,1.025851212,0.0009117,0.468408393,0.007503162,1.304731235,0.039903255,0.942049163,0.988999622,0.004489093,0.582930391,0.105071603,1.717800102,34.89826105,1.930991826,0.285029712,0.031705037,0.049071212,0.010667189,0.018025361,0.006286338,0.01120396,0.000619938,0.01407775,0.008058466,0.000255761,0.000131873,0.290342231,0.034983667,0.396288527,0.161327003,0.059147236,0.054437151,0.018669321,0.006145705,0.068529013,0.048577797,0.024152291,0.009804581,0.017413061,0.000627033,53.56348611,58.81377817,32.78084645,7.936098852,1.036435291,3.130419119,0.216150317,0.047538744,-39.98219424,116.1811943
15409,35,D,3,2,11,6968,-10.49973333,-151.9994833,5143,11/17/18 8:13,11/17/18 8:13,4970,4969.707647,0.4147,bottom-160,1043.4,356.4,1397.4,,,,51 um prefilter under QMA rather than 150 um,,bottom S: lint (hair); pick off before photographing,164.3677002,0.009655839,0.293857251,3846.120722,0.007364796,0.061306239,0.011746715,1.871077721,0.005073104,0.007517107,0.001398309,0.039044196,0.01256661,0.003220734,0.001251744,0.001850389,0.002646093,0.015288828,0.008118892,0.001302825,0.0012985,0.001171136,0.000671214,0.001177226,0.001746188,0.000164709,0.000590176,0.000608309,0.000236179,0.035482229,0.001511217,0.031172155,51.36724506,124.7844759,0.015972926,3.427223263,0.456685975,9.727769033,1.461808528,23.42425687,0.03564668,1.261322499,1.769310643,11.32140018,0.013502495,0.006251228,0.001587542,0.000213109,0.52401349,0.113911007,0.303513275,0.101354352,0,0,0,0,4.981898447,0.001450762,0.006232353,223.6286227,0.000583012,0.001207322,0.051541175,0.021998789,0.000187134,0.000381182,5.02E-05,0.000373081,0.000461186,7.15E-05,7.44E-05,0.000141403,0.000139601,0.000515508,1.71E-05,0.00010886,8.93E-05,5.54E-05,1.77E-05,2.61E-05,2.41E-05,1.26E-05,3.67E-05,4.02E-05,1.29E-05,0.008153373,0.000136326,0.000636955,2.063685054,1.0963453,0.00097435,0.500596319,0.008018762,1.394389304,0.042645313,1.006784572,1.056961355,0.004797573,0.622988,0.112291877,1.835843295,51.36724506,2.063685054,0.304616285,0.035814949,0.05244327,0.011400214,0.020396092,0.006811012,0.016491268,0.000662539,0.030602867,0.002769547,0.000514903,4.54E-05,0.311714838,0.038303744,0.244904485,0.070913178,0.022913308,0.038511175,0.022153802,0.002086275,0.076999483,0.037068766,0.020019787,0.00341652,0.005799546,0.000450557,84.0893178,74.68238349,307.1073705,10.24311475,0.094946955,1.410135389,0.255045108,0.055173638,46.90818122,83.97594474
15408,35,D,4,2,11,6968,-10.49973333,-151.9994833,5143,11/17/18 8:13,11/17/18 8:13,4750,4749.720588,0.4147,0,1029.4,330.3,1386,,,,51 um prefilter under QMA rather than 150 um,,top S: lint (hair); pick off after photographing,177.3567099,0.010123932,0.31708327,4153.689276,0.007902112,0.066150065,0.011536714,2.012586138,0.005234911,0.007599526,0.001410046,0.040112476,0.012338605,0.003293721,0.001183402,0.001952639,0.002812595,0.01522154,0.00787517,0.001403745,0.001351584,0.001163322,0.000652308,0.001206256,0.001795063,0.000161441,0.000610143,0.000629662,0.000234976,0.037254046,0.001076561,0.033635319,46.80312593,134.9166984,0.013609766,3.658433202,0.497074192,10.2252453,1.483353785,21.8623132,0.032281769,1.356892997,1.902872358,12.21621456,0.013686131,0.006336245,0.001712988,0.000229949,0.531140155,0.115460214,0.265934045,0.082982754,0,0,0,0,5.04965304,0.001470492,0.006317114,226.6700067,0.000590941,0.001223742,0.052242143,0.022297976,0.000189679,0.000386366,5.09E-05,0.000378155,0.000467458,7.25E-05,7.54E-05,0.000143326,0.0001415,0.000522519,1.74E-05,0.00011034,9.05E-05,5.61E-05,1.80E-05,2.64E-05,2.44E-05,1.27E-05,3.72E-05,4.08E-05,1.31E-05,0.00826426,0.00013818,0.000645618,2.091751491,1.111255767,0.000987601,0.507404507,0.008127818,1.413353216,0.043225296,1.020476998,1.071336194,0.004862821,0.631460734,0.113819064,1.860811049,46.80312593,2.091751491,0.308759113,0.038645014,0.053156507,0.011555258,0.017870768,0.005576441,0.015025974,0.000671549,0.023127175,0.002740605,0.000397885,4.50E-05,0.315020592,0.040816929,0.403290465,0.183503748,0.062640344,0.089994432,0.029887023,0.005742297,0.072851653,0.057870733,0.017102347,0.003173444,0.005150217,0.000360182,53.25180659,79.65639563,24.01076634,10.74990264,43.1255722,3.613204448,-0.250779595,0.056823726,-46.14366856,86.54813046
15407,35,D,5,2,11,6968,-10.49973333,-151.9994833,5143,11/17/18 8:13,11/17/18 8:13,4500,4499.735294,0.4147,0,315.3,88,1711.6,,Huge leak in 1st Mn cartridge holder-- completely loose on recovery,,51 um prefilter under QMA rather than 150 um,,,665.6940333,0.035196973,1.190171253,15647.91016,0.029623176,0.248278618,0.047472553,7.188424405,0.017072109,0.024633582,0.003039716,0.032150608,0.016015228,0.003776706,0.002667818,0.006882164,0.010054423,0.037082484,0.003689954,0.005238241,0.003429536,0.002480993,0.000639752,0.001577349,0.001947122,0.000321186,0.001624342,0.002038143,0.000661271,0.135974581,0.0029514,0.126247127,139.1523815,474.0915142,0.022671952,13.61665541,1.319909075,38.52649029,4.877624855,66.96908065,0.073075422,5.109864309,6.956833405,46.09839505,0.044682852,0.020686746,0.006429545,0.000863092,1.734080798,0.376957643,1.017061547,0.281084194,0,0,0,0,16.48624434,0.004800903,0.020624285,740.0383917,0.00192932,0.003995305,0.170561567,0.072799036,0.000619269,0.001261419,0.000166087,0.00123461,0.00152617,0.000236548,0.000246285,0.000467935,0.000461972,0.001705934,5.67E-05,0.000360242,0.000295405,0.000183217,5.86E-05,8.63E-05,7.97E-05,4.16E-05,0.000121422,0.000133124,4.28E-05,0.026981382,0.000451135,0.00210783,6.829207057,3.628057997,0.003224346,1.656588008,0.026535921,4.614353949,0.141123119,3.331681009,3.497727491,0.015876269,2.061610147,0.371599569,6.075226431,139.1523815,6.829207057,1.008045136,0.145050545,0.173546806,0.037725921,0.068346536,0.018888858,0.044674367,0.002192492,0.016980488,0.0030686,0.000493071,5.13E-05,1.026269515,0.15110897,NaN,0.872824988,0.180062936,0.165495632,0.022255647,0.012774172,0.235666105,0.193289289,0.042705582,0.009582378,0.004965661,0.000928895,2772.075046,216.2527051,-2455.133592,29.26984099,-6.853309871,6.991429176,13.72344376,0.137390601,7392.262584,204.3315067
